epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,205.136,1.54132,1.68033,1.70606,0.73897,0.48916,0.5757,0.2657,1.80583,1.72146,2.0243,0.0008812,0.0008812,0.0008812
14,220.652,1.54052,1.66143,1.69832,0.5308,0.55185,0.5755,0.27052,1.76061,1.81657,2.05163,0.0008713,0.0008713,0.0008713
15,236.175,1.53324,1.65046,1.69602,0.57864,0.40545,0.37984,0.16084,1.98035,2.46864,2.25513,0.0008614,0.0008614,0.0008614
16,251.834,1.51241,1.6017,1.68325,0.53765,0.5325,0.55804,0.2525,1.8319,1.75203,2.02939,0.0008515,0.0008515,0.0008515
17,267.623,1.50032,1.58839,1.67272,0.58006,0.53068,0.58258,0.27987,1.77849,1.73104,2.08646,0.0008416,0.0008416,0.0008416
18,283.275,1.50651,1.60152,1.68851,0.5215,0.54227,0.55196,0.25087,1.86194,1.76333,2.03856,0.0008317,0.0008317,0.0008317
19,298.938,1.49927,1.59438,1.67506,0.53263,0.57098,0.59561,0.26738,1.81853,1.65252,2.00643,0.0008218,0.0008218,0.0008218
20,316.977,1.47376,1.54688,1.64866,0.46969,0.64166,0.58689,0.28351,1.68934,1.77529,1.93773,0.0008119,0.0008119,0.0008119
21,336.622,1.49825,1.55902,1.67272,0.62444,0.61464,0.65741,0.30991,1.67859,1.59457,1.95078,0.000802,0.000802,0.000802
22,356.184,1.48006,1.54319,1.6537,0.73332,0.56442,0.61683,0.28885,1.76226,1.63641,1.96612,0.0007921,0.0007921,0.0007921
23,375.12,1.44736,1.49035,1.62223,0.4542,0.59345,0.59235,0.28118,1.74259,1.7424,1.95331,0.0007822,0.0007822,0.0007822
24,394.025,1.44604,1.52187,1.6462,0.52685,0.63389,0.63999,0.32398,1.66649,1.58887,1.93287,0.0007723,0.0007723,0.0007723
25,413.261,1.41804,1.47892,1.61863,0.68167,0.57378,0.66204,0.33727,1.64181,1.54282,1.89625,0.0007624,0.0007624,0.0007624
26,432.224,1.45921,1.49419,1.64465,0.66903,0.5499,0.6535,0.32973,1.63014,1.51784,1.88374,0.0007525,0.0007525,0.0007525
27,451.273,1.43059,1.49195,1.62921,0.54619,0.70296,0.66678,0.32821,1.65211,1.53886,1.91286,0.0007426,0.0007426,0.0007426
28,470.335,1.44006,1.47079,1.62837,0.54614,0.61523,0.62969,0.32047,1.66966,1.59638,1.9071,0.0007327,0.0007327,0.0007327
29,489.249,1.41135,1.45472,1.60679,0.56209,0.63956,0.64838,0.31672,1.65013,1.54403,1.8748,0.0007228,0.0007228,0.0007228
30,508.296,1.4208,1.45302,1.61482,0.59884,0.57342,0.65108,0.32025,1.69798,1.60316,1.93618,0.0007129,0.0007129,0.0007129
31,527.326,1.42644,1.41917,1.60471,0.53981,0.6307,0.64006,0.30938,1.70057,1.58869,1.94303,0.000703,0.000703,0.000703
32,546.321,1.39641,1.43425,1.59615,0.54449,0.66591,0.65357,0.32057,1.72567,1.55933,1.96832,0.0006931,0.0006931,0.0006931
33,565.659,1.42022,1.42392,1.61652,0.6084,0.65257,0.68031,0.32966,1.69011,1.52773,1.93718,0.0006832,0.0006832,0.0006832
34,584.739,1.39759,1.40058,1.57485,0.60828,0.64661,0.6636,0.32006,1.68505,1.54013,1.93139,0.0006733,0.0006733,0.0006733
35,603.735,1.40132,1.39214,1.58586,0.58723,0.65499,0.64868,0.32419,1.66446,1.49679,1.88742,0.0006634,0.0006634,0.0006634
36,622.508,1.39145,1.40158,1.58951,0.62115,0.60244,0.62579,0.30436,1.72155,1.57844,1.93027,0.0006535,0.0006535,0.0006535
37,641.436,1.38845,1.40387,1.59378,0.63721,0.68953,0.68882,0.34476,1.65422,1.48187,1.93876,0.0006436,0.0006436,0.0006436
38,660.104,1.38432,1.4031,1.58708,0.70956,0.64723,0.67545,0.34985,1.65963,1.44609,1.87424,0.0006337,0.0006337,0.0006337
39,678.999,1.37643,1.35889,1.57527,0.66869,0.63995,0.66394,0.33967,1.68889,1.4984,1.92031,0.0006238,0.0006238,0.0006238
40,697.809,1.34443,1.33382,1.55208,0.58232,0.70868,0.69539,0.36515,1.59065,1.4135,1.84553,0.0006139,0.0006139,0.0006139
41,716.913,1.3703,1.35185,1.5623,0.62291,0.67892,0.68959,0.34638,1.64654,1.42797,1.90396,0.000604,0.000604,0.000604
42,735.818,1.33131,1.32454,1.54814,0.57332,0.68216,0.68877,0.35703,1.60894,1.44814,1.87795,0.0005941,0.0005941,0.0005941
43,754.829,1.36609,1.34157,1.5611,0.65504,0.68931,0.71544,0.3726,1.6093,1.37946,1.86251,0.0005842,0.0005842,0.0005842
44,773.766,1.36426,1.3223,1.56141,0.60566,0.67809,0.67901,0.34444,1.64214,1.43232,1.85997,0.0005743,0.0005743,0.0005743
45,792.583,1.32393,1.30302,1.53497,0.6472,0.67854,0.71481,0.36486,1.61856,1.40063,1.87458,0.0005644,0.0005644,0.0005644
46,811.463,1.35174,1.31521,1.56602,0.66103,0.68471,0.71896,0.36865,1.61091,1.43533,1.85552,0.0005545,0.0005545,0.0005545
47,830.358,1.35141,1.31572,1.56119,0.55875,0.68044,0.66404,0.32561,1.67189,1.46392,1.89762,0.0005446,0.0005446,0.0005446
48,849.163,1.3548,1.34852,1.56042,0.63011,0.67007,0.6888,0.35713,1.62322,1.42957,1.86099,0.0005347,0.0005347,0.0005347
49,868.301,1.33402,1.29417,1.54096,0.63654,0.68435,0.71769,0.37378,1.60688,1.3676,1.83489,0.0005248,0.0005248,0.0005248
50,885.667,1.30898,1.27592,1.52238,0.5993,0.65324,0.68539,0.34175,1.68512,1.41631,1.87432,0.0005149,0.0005149,0.0005149
51,901.206,1.34738,1.31474,1.54252,0.61214,0.71709,0.69952,0.34571,1.61624,1.40248,1.84327,0.000505,0.000505,0.000505
52,916.774,1.30361,1.27409,1.51596,0.62516,0.69221,0.70777,0.3639,1.62611,1.38865,1.84438,0.0004951,0.0004951,0.0004951
53,932.427,1.31411,1.27797,1.53278,0.66741,0.65685,0.70568,0.36126,1.64711,1.39821,1.85524,0.0004852,0.0004852,0.0004852
54,947.93,1.33008,1.27922,1.54234,0.62865,0.70216,0.72414,0.37757,1.6024,1.3359,1.83877,0.0004753,0.0004753,0.0004753
55,963.597,1.29848,1.23927,1.50762,0.65899,0.64634,0.67209,0.33552,1.69269,1.41669,1.90575,0.0004654,0.0004654,0.0004654
56,979.421,1.31055,1.23887,1.53235,0.62114,0.66849,0.69835,0.37489,1.60661,1.36242,1.83865,0.0004555,0.0004555,0.0004555
57,995.129,1.29467,1.23548,1.50643,0.62625,0.71646,0.71797,0.37732,1.59929,1.31923,1.83836,0.0004456,0.0004456,0.0004456
58,1010.94,1.27123,1.21789,1.49036,0.61824,0.71203,0.7192,0.37745,1.6413,1.34668,1.86122,0.0004357,0.0004357,0.0004357
59,1026.71,1.27683,1.21132,1.48878,0.65361,0.65089,0.70944,0.37913,1.63638,1.35472,1.85362,0.0004258,0.0004258,0.0004258
60,1042.42,1.28857,1.21787,1.49841,0.57809,0.71406,0.70659,0.3627,1.63661,1.3427,1.87317,0.0004159,0.0004159,0.0004159
61,1058.22,1.27426,1.21249,1.4894,0.62729,0.69519,0.71842,0.37436,1.63308,1.36713,1.84596,0.000406,0.000406,0.000406
62,1073.85,1.26369,1.19641,1.48542,0.6081,0.69172,0.69734,0.36568,1.6475,1.37659,1.86086,0.0003961,0.0003961,0.0003961
63,1089.52,1.27514,1.21125,1.49085,0.67766,0.6742,0.72149,0.38826,1.57903,1.32915,1.80513,0.0003862,0.0003862,0.0003862
64,1105.25,1.25827,1.17474,1.4864,0.64036,0.71192,0.72724,0.37857,1.61505,1.3162,1.82409,0.0003763,0.0003763,0.0003763
65,1121.01,1.25341,1.17383,1.47543,0.67941,0.67135,0.70215,0.37089,1.61295,1.31484,1.8437,0.0003664,0.0003664,0.0003664
66,1136.7,1.26066,1.1787,1.49699,0.63363,0.70921,0.72011,0.38332,1.63426,1.28591,1.8656,0.0003565,0.0003565,0.0003565
67,1152.4,1.25624,1.16142,1.48046,0.65414,0.70391,0.7408,0.39666,1.59015,1.27637,1.81969,0.0003466,0.0003466,0.0003466
68,1168.11,1.23707,1.15204,1.4746,0.68842,0.69228,0.72257,0.37767,1.62608,1.30937,1.85163,0.0003367,0.0003367,0.0003367
69,1183.76,1.24087,1.15687,1.46653,0.62394,0.74272,0.7265,0.37967,1.61418,1.31444,1.84016,0.0003268,0.0003268,0.0003268
70,1199.56,1.23789,1.13987,1.46816,0.63776,0.74741,0.73165,0.38293,1.61223,1.29168,1.83767,0.0003169,0.0003169,0.0003169
71,1215.28,1.22953,1.13702,1.45688,0.61836,0.68309,0.70062,0.3708,1.60953,1.33833,1.83789,0.000307,0.000307,0.000307
72,1230.9,1.23762,1.13339,1.45768,0.64666,0.71929,0.73252,0.38101,1.63322,1.28107,1.86877,0.0002971,0.0002971,0.0002971
73,1246.46,1.2041,1.12396,1.45288,0.63169,0.66978,0.69138,0.35729,1.65763,1.32899,1.88712,0.0002872,0.0002872,0.0002872
74,1262.04,1.22247,1.13962,1.46099,0.6591,0.69483,0.7211,0.37578,1.6096,1.30057,1.8446,0.0002773,0.0002773,0.0002773
75,1277.66,1.21115,1.10395,1.43998,0.66535,0.72181,0.7358,0.38873,1.59306,1.26334,1.82623,0.0002674,0.0002674,0.0002674
76,1293.22,1.20843,1.11394,1.45316,0.66291,0.72073,0.72974,0.38652,1.62758,1.29028,1.86227,0.0002575,0.0002575,0.0002575
77,1308.94,1.19448,1.10182,1.44202,0.65416,0.72165,0.72468,0.38003,1.6328,1.28666,1.84839,0.0002476,0.0002476,0.0002476
78,1324.56,1.20916,1.10398,1.44444,0.65715,0.71343,0.72449,0.38044,1.61847,1.30347,1.86017,0.0002377,0.0002377,0.0002377
79,1340.32,1.19616,1.10718,1.43883,0.64519,0.73174,0.73595,0.39082,1.61469,1.28526,1.86306,0.0002278,0.0002278,0.0002278
80,1355.95,1.17941,1.08145,1.42541,0.63432,0.72612,0.72326,0.38178,1.60606,1.29065,1.8528,0.0002179,0.0002179,0.0002179
81,1371.7,1.19232,1.08674,1.43686,0.71001,0.69837,0.7292,0.38756,1.6069,1.25894,1.85523,0.000208,0.000208,0.000208
82,1387.47,1.18655,1.07898,1.43086,0.62684,0.73145,0.74066,0.38772,1.63427,1.29558,1.86538,0.0001981,0.0001981,0.0001981
83,1403.25,1.16586,1.06787,1.40967,0.6929,0.71781,0.73636,0.39846,1.59637,1.27784,1.84435,0.0001882,0.0001882,0.0001882
84,1418.95,1.16979,1.06844,1.42068,0.67414,0.6931,0.72759,0.38496,1.58777,1.28324,1.84088,0.0001783,0.0001783,0.0001783
85,1434.71,1.15675,1.05569,1.4201,0.71316,0.68191,0.7356,0.39475,1.58032,1.26573,1.83058,0.0001684,0.0001684,0.0001684
86,1450.54,1.18338,1.0533,1.42854,0.71994,0.67192,0.73467,0.39773,1.59257,1.25655,1.8277,0.0001585,0.0001585,0.0001585
87,1466.33,1.1686,1.06458,1.41807,0.63628,0.74809,0.73788,0.39435,1.58952,1.26759,1.83566,0.0001486,0.0001486,0.0001486
88,1482.02,1.15642,1.05117,1.41078,0.71685,0.71293,0.75384,0.40997,1.59046,1.24515,1.83301,0.0001387,0.0001387,0.0001387
89,1497.62,1.15775,1.03911,1.40214,0.62683,0.7603,0.74609,0.39915,1.60885,1.24217,1.84567,0.0001288,0.0001288,0.0001288
90,1513.27,1.13817,1.0265,1.40794,0.67181,0.71612,0.7375,0.387,1.62736,1.25118,1.87128,0.0001189,0.0001189,0.0001189
91,1536.46,1.21998,1.09075,1.52463,0.63996,0.732,0.72744,0.38589,1.63198,1.27276,1.89664,0.000109,0.000109,0.000109
92,1551.91,1.14548,0.97631,1.47459,0.65172,0.76625,0.74266,0.39659,1.61435,1.23258,1.86107,9.91e-05,9.91e-05,9.91e-05
93,1567.45,1.14293,0.95815,1.46898,0.66512,0.74134,0.74513,0.39294,1.61215,1.23907,1.86432,8.92e-05,8.92e-05,8.92e-05
94,1582.96,1.11245,0.95571,1.45529,0.70254,0.71299,0.73798,0.39572,1.62829,1.23643,1.86508,7.93e-05,7.93e-05,7.93e-05
95,1598.49,1.11383,0.95833,1.44962,0.71909,0.70029,0.7559,0.40971,1.60651,1.20409,1.86527,6.94e-05,6.94e-05,6.94e-05
96,1614,1.10493,0.91548,1.4256,0.72968,0.67998,0.7383,0.39938,1.61699,1.22134,1.87092,5.95e-05,5.95e-05,5.95e-05
97,1629.55,1.09355,0.92965,1.44025,0.67429,0.72484,0.7439,0.39979,1.60976,1.22101,1.85501,4.96e-05,4.96e-05,4.96e-05
98,1645.09,1.08881,0.91531,1.4367,0.69726,0.7174,0.7446,0.39882,1.62162,1.21137,1.86125,3.97e-05,3.97e-05,3.97e-05
99,1660.62,1.08332,0.91942,1.44066,0.68448,0.72253,0.74263,0.39991,1.61753,1.21395,1.8691,2.98e-05,2.98e-05,2.98e-05
100,1676.14,1.05937,0.89616,1.40725,0.73105,0.69712,0.74828,0.40639,1.61078,1.2167,1.86277,1.99e-05,1.99e-05,1.99e-05
